term,estimate,std.error,statistic,p.value,cpgid,n,bacon.pval,bacon.statistic,bacon.es,bacon.se,lambda,b.lambda
BMI,0.449661929535327,0.17316287840141,2.59675707453281,0.234016457038217,cg1017,4,0.00941084545186353,2.59675707453281,0.449661929535327,0.17316287840141,1.03607520597106,2.30610174656064
BMI,0.171554059022165,0.340253344139186,0.504195071046791,0.702699819695997,cg1018,4,0.614124303751857,0.504195071046791,0.171554059022165,0.340253344139186,1.03607520597106,2.30610174656064
BMI,0.579373908189059,0.188475993042313,3.07399313215974,0.200224589862324,cg1019,4,0.00211214294806766,3.07399313215974,0.579373908189059,0.188475993042313,1.03607520597106,2.30610174656064
BMI,-0.334207193183883,0.416127436639711,-0.803136644588144,0.569230845145738,cg102,4,0.421895759466142,-0.803136644588144,-0.334207193183883,0.416127436639711,1.03607520597106,2.30610174656064
BMI,0.25690057618397,0.182241094879908,1.40967423595244,0.392791891967869,cg1020,4,0.158635895633276,1.40967423595244,0.25690057618397,0.182241094879908,1.03607520597106,2.30610174656064
BMI,-0.0318644310422728,0.438450543789338,-0.0726750861496997,0.953814800623526,cg1021,4,0.942064674483168,-0.0726750861496997,-0.0318644310422728,0.438450543789338,1.03607520597106,2.30610174656064
BMI,0.212193819060259,0.526935141810602,0.402694377777006,0.756284790182415,cg1022,4,0.687173070438661,0.402694377777006,0.212193819060259,0.526935141810602,1.03607520597106,2.30610174656064
BMI,0.546763606198578,0.135890817853242,4.02355078022317,0.155081186652315,cg1023,4,5.73272163993648e-05,4.02355078022317,0.546763606198578,0.135890817853242,1.03607520597106,2.30610174656064
BMI,0.0960921063061722,0.229112614075551,0.41940993381746,0.747181545595666,cg1024,4,0.674916565391725,0.41940993381746,0.0960921063061722,0.229112614075551,1.03607520597106,2.30610174656064
BMI,0.497983399720179,0.326970409928966,1.52302283203048,0.369871791879982,cg1025,4,0.12775299330117,1.52302283203048,0.497983399720179,0.326970409928966,1.03607520597106,2.30610174656064
BMI,-0.249637574269628,0.585133877529285,-0.426633260961948,0.7432810266077,cg1026,4,0.669646467716721,-0.426633260961948,-0.249637574269628,0.585133877529285,1.03607520597106,2.30610174656064
BMI,0.12684817440731,0.334830796625434,0.378842614495857,0.769457523999598,cg1027,4,0.704804740153905,0.378842614495857,0.12684817440731,0.334830796625434,1.03607520597106,2.30610174656064
BMI,-0.223496843221831,0.324505920644003,-0.688729631737649,0.616040710045216,cg1028,4,0.490993425365732,-0.688729631737649,-0.223496843221831,0.324505920644003,1.03607520597106,2.30610174656064
BMI,-0.0734381541027248,0.340829230956687,-0.21546906025809,0.86489371722634,cg1029,4,0.829401631869296,-0.21546906025809,-0.0734381541027248,0.340829230956687,1.03607520597106,2.30610174656064
BMI,0.177859985592255,0.057614643224409,3.08706217097433,0.199431423494245,cg103,4,0.00202145313642283,3.08706217097433,0.177859985592255,0.057614643224409,1.03607520597106,2.30610174656064
BMI,0.515249597069141,0.0591957433274142,8.70416634890914,0.0728203916938278,cg1030,4,3.19917524422294e-18,8.70416634890914,0.515249597069141,0.0591957433274142,1.03607520597106,2.30610174656064
BMI,0.82842512389781,0.0895580774258763,9.25014412668098,0.0685564410994169,cg1031,4,2.2419016569684e-20,9.25014412668098,0.82842512389781,0.0895580774258763,1.03607520597106,2.30610174656064
BMI,0.334462952352747,0.105592800559612,3.16747875404562,0.194681667630357,cg1032,4,0.00153766945266476,3.16747875404562,0.334462952352747,0.105592800559612,1.03607520597106,2.30610174656064
BMI,0.908700501675324,0.539285604371813,1.68500789620339,0.340975763206191,cg1033,4,0.0919870480600449,1.68500789620339,0.908700501675324,0.539285604371813,1.03607520597106,2.30610174656064
BMI,0.24130590824229,0.25272251062754,0.954825542224547,0.514709156706511,cg1034,4,0.339665928296769,0.954825542224547,0.24130590824229,0.25272251062754,1.03607520597106,2.30610174656064
BMI,0.0817823585267579,0.206905423883311,0.39526444977528,0.760365271172663,cg1035,4,0.692647732750018,0.39526444977528,0.0817823585267579,0.206905423883311,1.03607520597106,2.30610174656064
BMI,0.515240721765572,0.129312024932474,3.98447647877007,0.156541719999009,cg1036,4,6.76290550485112e-05,3.98447647877007,0.515240721765572,0.129312024932474,1.03607520597106,2.30610174656064
BMI,-0.434631882531896,0.392545337199377,-1.10721448287422,0.467636871619926,cg1037,4,0.268201207299179,-1.10721448287422,-0.434631882531896,0.392545337199377,1.03607520597106,2.30610174656064
BMI,-0.635484390127323,0.781498845188319,-0.813161009821057,0.565370394842504,cg1038,4,0.416125750789781,-0.813161009821057,-0.635484390127323,0.781498845188319,1.03607520597106,2.30610174656064
BMI,-0.0627227179742727,0.391982593876441,-0.160014038771435,0.898988208847,cg1039,4,0.872870015373748,-0.160014038771435,-0.0627227179742727,0.391982593876441,1.03607520597106,2.30610174656064
BMI,0.131585013713471,0.257194602964506,0.51161654325861,0.6989440391901,cg104,4,0.608919405057318,0.51161654325861,0.131585013713471,0.257194602964506,1.03607520597106,2.30610174656064
BMI,0.389751640605402,0.208736696386034,1.86719272343279,0.313020782054323,cg1040,4,0.0618746794003349,1.86719272343279,0.389751640605402,0.208736696386034,1.03607520597106,2.30610174656064
BMI,-0.046225361127497,0.508674679592055,-0.0908741146002561,0.942306207413601,cg1041,4,0.92759261862672,-0.0908741146002561,-0.046225361127497,0.508674679592055,1.03607520597106,2.30610174656064
BMI,0.21017287556982,0.0420722609862292,4.99552129225032,0.125775673752459,cg1042,4,5.86770491413058e-07,4.99552129225032,0.21017287556982,0.0420722609862292,1.03607520597106,2.30610174656064
BMI,-0.632016793523884,0.560234857108997,-1.12812829388251,0.46171722360437,cg1043,4,0.259265741522374,-1.12812829388251,-0.632016793523884,0.560234857108997,1.03607520597106,2.30610174656064
BMI,0.5366558565807,0.275017572342996,1.95135115188711,0.301484119389907,cg1044,4,0.0510152880605599,1.95135115188711,0.5366558565807,0.275017572342996,1.03607520597106,2.30610174656064
BMI,-0.0629052751190085,0.199201859581547,-0.315786585783639,0.805273134295305,cg1045,4,0.752164500516222,-0.315786585783639,-0.0629052751190085,0.199201859581547,1.03607520597106,2.30610174656064
BMI,0.473787696645788,0.410236453336313,1.15491369134223,0.4543129017664,cg1046,4,0.248125772137225,1.15491369134223,0.473787696645788,0.410236453336313,1.03607520597106,2.30610174656064
BMI,0.157784579046182,0.0566391014141461,2.78578888270946,0.219403874646752,cg1047,4,0.00533976364537906,2.78578888270946,0.157784579046182,0.0566391014141461,1.03607520597106,2.30610174656064
BMI,0.392206108358023,0.0988070323381296,3.96941491994058,0.157111918652862,cg1048,4,7.20493266444154e-05,3.96941491994058,0.392206108358023,0.0988070323381296,1.03607520597106,2.30610174656064
BMI,-0.590281047424902,0.451123293477966,-1.30846944939174,0.415432583829004,cg1049,4,0.190714130165985,-1.30846944939174,-0.590281047424902,0.451123293477966,1.03607520597106,2.30610174656064
BMI,-0.0533776919877204,0.407666933054561,-0.130934563634516,0.917115972468878,cg105,4,0.895827072215395,-0.130934563634516,-0.0533776919877204,0.407666933054561,1.03607520597106,2.30610174656064
BMI,0.873261263789366,0.546405972653675,1.59819128540687,0.355939076890413,cg1050,4,0.110000412599946,1.59819128540687,0.873261263789366,0.546405972653675,1.03607520597106,2.30610174656064
BMI,-0.302259573296117,0.6857890275072,-0.440747170299315,0.735718326091596,cg1051,4,0.659396043458144,-0.440747170299315,-0.302259573296117,0.6857890275072,1.03607520597106,2.30610174656064
BMI,-0.640676620713704,0.141577588610242,-4.52526863186986,0.138455991846102,cg1052,4,6.03188387525512e-06,-4.52526863186986,-0.640676620713704,0.141577588610242,1.03607520597106,2.30610174656064
BMI,0.593042341374866,0.10063541929906,5.89297829238939,0.107010838897798,cg1053,4,3.79296251046649e-09,5.89297829238939,0.593042341374866,0.10063541929906,1.03607520597106,2.30610174656064
BMI,-0.278762432904425,0.634551725242345,-0.439306083043052,0.736486930803605,cg1054,4,0.660439767085072,-0.439306083043052,-0.278762432904425,0.634551725242345,1.03607520597106,2.30610174656064
BMI,0.0252690478899499,0.123968594329525,0.203834269692383,0.871988735241343,cg1055,4,0.838483011664054,0.203834269692383,0.0252690478899499,0.123968594329525,1.03607520597106,2.30610174656064
BMI,-0.573491503354616,0.423041618968906,-1.35563849427488,0.40460782085782,cg1056,4,0.175214217682748,-1.35563849427488,-0.573491503354616,0.423041618968906,1.03607520597106,2.30610174656064
BMI,-0.0361147426305976,0.0129290239649405,-2.79330773371058,0.218858795529374,cg1057,4,0.00521720332101892,-2.79330773371058,-0.0361147426305976,0.0129290239649405,1.03607520597106,2.30610174656064
BMI,0.734656367730873,0.665069922110405,1.10463027015213,0.468376913825297,cg1058,4,0.269319829179103,1.10463027015213,0.734656367730873,0.665069922110405,1.03607520597106,2.30610174656064
BMI,-0.251329361586674,0.145591827207955,-1.72626009582041,0.334257269811175,cg1059,4,0.0843006308443298,-1.72626009582041,-0.251329361586674,0.145591827207955,1.03607520597106,2.30610174656064
BMI,0.35971891158958,0.162040743813881,2.21992878533532,0.269443252133166,cg106,4,0.0264236021567987,2.21992878533532,0.35971891158958,0.162040743813881,1.03607520597106,2.30610174656064
BMI,-0.264307007107235,0.277822319586483,-0.951352675698032,0.515867677484813,cg1060,4,0.341425375231033,-0.951352675698032,-0.264307007107235,0.277822319586483,1.03607520597106,2.30610174656064
BMI,0.424216323369096,0.0209725720610893,20.2271958886794,0.0314478521633687,cg1061,4,5.64216537512062e-91,20.2271958886794,0.424216323369096,0.0209725720610893,1.03607520597106,2.30610174656064
BMI,0.0956260606782574,0.271879207512452,0.351722596049857,0.784689717357396,cg1062,4,0.72504631284344,0.351722596049857,0.0956260606782574,0.271879207512452,1.03607520597106,2.30610174656064
BMI,-0.528114419138366,0.0574959916680711,-9.18523889782113,0.0690371023937246,cg1063,4,4.10614848296796e-20,-9.18523889782113,-0.528114419138366,0.0574959916680711,1.03607520597106,2.30610174656064
BMI,-0.0181401240524281,0.0488211600669647,-0.371562740982527,0.773520107776088,cg1064,4,0.710218434388811,-0.371562740982527,-0.0181401240524281,0.0488211600669647,1.03607520597106,2.30610174656064
BMI,0.31795780061943,0.217008367311492,1.46518682463076,0.381264478654082,cg1065,4,0.142869953236222,1.46518682463076,0.31795780061943,0.217008367311492,1.03607520597106,2.30610174656064
BMI,0.369706206003636,0.00818594845056445,45.1635150448747,0.0140935834242889,cg1066,4,0,45.1635150448747,0.369706206003636,0.00818594845056445,1.03607520597106,2.30610174656064
BMI,0.0293907500787782,0.058751775707615,0.500252966396194,0.704703943008266,cg1067,4,0.616896967324207,0.500252966396194,0.0293907500787782,0.058751775707615,1.03607520597106,2.30610174656064
BMI,-0.0469832345389854,0.032631218815947,-1.43982469070461,0.386456662456751,cg1068,4,0.149917003823041,-1.43982469070461,-0.0469832345389854,0.032631218815947,1.03607520597106,2.30610174656064
BMI,-0.225478263902356,0.0016687607140415,-135.11719325911,0.00471152585303895,cg1069,4,0,-135.11719325911,-0.225478263902356,0.0016687607140415,1.03607520597106,2.30610174656064
BMI,0.305968627437412,0.273742180759131,1.11772554229279,0.464646340269951,cg107,4,0.263684230332402,1.11772554229279,0.305968627437412,0.273742180759131,1.03607520597106,2.30610174656064
BMI,0.127373472072379,0.288579815779903,0.441380391515413,0.735380855544286,cg1070,4,0.658937635356914,0.441380391515413,0.127373472072379,0.288579815779903,1.03607520597106,2.30610174656064
BMI,-0.356334975653778,0.402279636637361,-0.885789245094203,0.538509139763169,cg1071,4,0.375731106346908,-0.885789245094203,-0.356334975653778,0.402279636637361,1.03607520597106,2.30610174656064
BMI,-0.69384244104938,0.234721760618892,-2.95602094675808,0.207669972969093,cg1072,4,0.00311635925628761,-2.95602094675808,-0.69384244104938,0.234721760618892,1.03607520597106,2.30610174656064
BMI,-0.0996070338434051,0.547487369298014,-0.181934852617917,0.885429809239282,cg1073,4,0.855633852489958,-0.181934852617917,-0.0996070338434051,0.547487369298014,1.03607520597106,2.30610174656064
BMI,-0.107935586153296,0.337940681775539,-0.319392106289788,0.803188093533533,cg1074,4,0.74942919589432,-0.319392106289788,-0.107935586153296,0.337940681775539,1.03607520597106,2.30610174656064
BMI,-0.0378852890026567,0.745061666421534,-0.05084852799449,0.967656677827265,cg1075,4,0.95944622111748,-0.05084852799449,-0.0378852890026567,0.745061666421534,1.03607520597106,2.30610174656064
BMI,-0.380344364041295,0.59050202174688,-0.644103406989401,0.635714189467264,cg1076,4,0.519508381224504,-0.644103406989401,-0.380344364041295,0.59050202174688,1.03607520597106,2.30610174656064
BMI,0.574298848023931,0.120628396391912,4.76089266873846,0.131802543403324,cg1077,4,1.9273853676063e-06,4.76089266873846,0.574298848023931,0.120628396391912,1.03607520597106,2.30610174656064
BMI,1.04894075316398,0.633441894715226,1.65593839295323,0.345858228380498,cg1078,4,0.0977342955837126,1.65593839295323,1.04894075316398,0.633441894715226,1.03607520597106,2.30610174656064
BMI,0.0572535394096214,0.13182723124303,0.434307379968194,0.739159311466145,cg1079,4,0.664065245435326,0.434307379968194,0.0572535394096214,0.13182723124303,1.03607520597106,2.30610174656064
BMI,-0.604884310382199,0.196303722782491,-3.08136953190859,0.199776164311026,cg108,4,0.00206050754084987,-3.08136953190859,-0.604884310382199,0.196303722782491,1.03607520597106,2.30610174656064
BMI,0.104554224208221,0.42102794941166,0.248330839684929,0.845042244737955,cg1080,4,0.803878439547018,0.248330839684929,0.104554224208221,0.42102794941166,1.03607520597106,2.30610174656064
BMI,0.54381502084155,0.454490571686121,1.19653751853211,0.443189058766339,cg1081,4,0.231486866518903,1.19653751853211,0.54381502084155,0.454490571686121,1.03607520597106,2.30610174656064
BMI,-0.324855050689467,0.544552583409677,-0.596554052972093,0.657573770666847,cg1082,4,0.550805155380526,-0.596554052972093,-0.324855050689467,0.544552583409677,1.03607520597106,2.30610174656064
BMI,0.0498369809332539,0.406304212173264,0.122659277064057,0.922300797002308,cg1083,4,0.902376912477691,0.122659277064057,0.0498369809332539,0.406304212173264,1.03607520597106,2.30610174656064
BMI,-0.313475108299969,0.687909310864225,-0.455692492235856,0.727795575987457,cg1084,4,0.648611121553637,-0.455692492235856,-0.313475108299969,0.687909310864225,1.03607520597106,2.30610174656064
BMI,0.183608153401542,0.00697237209546964,26.3336710788633,0.024163513877338,cg1085,4,7.89576360854945e-153,26.3336710788633,0.183608153401542,0.00697237209546964,1.03607520597106,2.30610174656064
BMI,0.332938117552408,0.549672347135111,0.605702868786614,0.653295447188297,cg1086,4,0.544712078685689,0.605702868786614,0.332938117552408,0.549672347135111,1.03607520597106,2.30610174656064
BMI,-0.788156636022659,0.261106430908836,-3.01852632767149,0.203659862255608,cg1087,4,0.00254007330217173,-3.01852632767149,-0.788156636022659,0.261106430908836,1.03607520597106,2.30610174656064
BMI,0.0893680402077732,0.276861296906969,0.322789935632653,0.801227142348435,cg1088,4,0.746854335560891,0.322789935632653,0.0893680402077732,0.276861296906969,1.03607520597106,2.30610174656064
BMI,-0.104607797226928,0.151361873005384,-0.691110615572305,0.61501375067795,cg1089,4,0.48949602964466,-0.691110615572305,-0.104607797226928,0.151361873005384,1.03607520597106,2.30610174656064
BMI,0.420118811002267,0.804690622770936,0.522087370119458,0.693683413520908,cg109,4,0.601609499727236,0.522087370119458,0.420118811002267,0.804690622770936,1.03607520597106,2.30610174656064
BMI,-0.0375907118031088,0.23185467347638,-0.162130489929237,0.897674907289245,cg1090,4,0.871203096340541,-0.162130489929237,-0.0375907118031088,0.23185467347638,1.03607520597106,2.30610174656064
BMI,0.397825469860235,0.566345792242161,0.702442704280092,0.610157299108757,cg1091,4,0.482403121389848,0.702442704280092,0.397825469860235,0.566345792242161,1.03607520597106,2.30610174656064
BMI,0.49086814161568,0.291501716560978,1.68392882006579,0.341154779002118,cg1092,4,0.0921954257890533,1.68392882006579,0.49086814161568,0.291501716560978,1.03607520597106,2.30610174656064
BMI,-0.684011225014828,0.380419054935359,-1.79804669650697,0.323122458857088,cg1093,4,0.0721696081119943,-1.79804669650697,-0.684011225014828,0.380419054935359,1.03607520597106,2.30610174656064
BMI,-0.268202098701253,0.46188909697934,-0.580663411315054,0.665087027276091,cg1094,4,0.561467325909743,-0.580663411315054,-0.268202098701253,0.46188909697934,1.03607520597106,2.30610174656064
BMI,-0.227256093591919,0.177022419792261,-1.28377012278223,0.421300106435786,cg1095,4,0.199222400407002,-1.28377012278223,-0.227256093591919,0.177022419792261,1.03607520597106,2.30610174656064
BMI,0.197846556840158,0.0608592524222044,3.25088707083713,0.189981492813705,cg1096,4,0.00115045545065507,3.25088707083713,0.197846556840158,0.0608592524222044,1.03607520597106,2.30610174656064
BMI,0.187862122890083,0.0927851101267563,2.02470119002326,0.2920529775434,cg1097,4,0.0428980563664378,2.02470119002326,0.187862122890083,0.0927851101267563,1.03607520597106,2.30610174656064
BMI,-0.383451798458127,0.587508383869965,-0.652674598330494,0.631872622074112,cg1098,4,0.513966081874828,-0.652674598330494,-0.383451798458127,0.587508383869965,1.03607520597106,2.30610174656064
BMI,-0.765951873585477,0.476856717775923,-1.60625161612047,0.354500552317446,cg1099,4,0.108218636478109,-1.60625161612047,-0.765951873585477,0.476856717775923,1.03607520597106,2.30610174656064
BMI,0.522241827108364,0.620404034715586,0.841776967726809,0.554556663636602,cg11,4,0.399912806449076,0.841776967726809,0.522241827108364,0.620404034715586,1.03607520597106,2.30610174656064
BMI,0.232348613291002,0.149078926945757,1.55856107936397,0.363165993349651,cg110,4,0.119100300942422,1.55856107936397,0.232348613291002,0.149078926945757,1.03607520597106,2.30610174656064
BMI,-0.368280821917614,0.155630597905219,-2.36637799298247,0.254536394708758,cg1100,4,0.0179630938720759,-2.36637799298247,-0.368280821917614,0.155630597905219,1.03607520597106,2.30610174656064
BMI,0.354507869045854,0.17154368197704,2.06657490943504,0.286910993225787,cg1101,4,0.0387742270749157,2.06657490943504,0.354507869045854,0.17154368197704,1.03607520597106,2.30610174656064
BMI,-0.237814505006385,0.0920885600686539,-2.58245437684214,0.235198050836287,cg1102,4,0.00981003318828284,-2.58245437684214,-0.237814505006385,0.0920885600686539,1.03607520597106,2.30610174656064
BMI,0.323500385336153,0.387893449236441,0.833992907003084,0.55746814868029,cg1103,4,0.404284980836942,0.833992907003084,0.323500385336153,0.387893449236441,1.03607520597106,2.30610174656064
BMI,0.317937021369589,0.157569562094041,2.01775658410371,0.29292235075811,cg1104,4,0.0436166185519843,2.01775658410371,0.317937021369589,0.157569562094041,1.03607520597106,2.30610174656064
BMI,0.0766246212639389,0.0899129928480867,0.852208550030147,0.55068977898134,cg1105,4,0.39409835200028,0.852208550030147,0.0766246212639389,0.0899129928480867,1.03607520597106,2.30610174656064
BMI,-0.0864893340589375,0.10407043059767,-0.831065400250917,0.558568912905002,cg1106,4,0.405936684477869,-0.831065400250917,-0.0864893340589375,0.10407043059767,1.03607520597106,2.30610174656064
BMI,0.323540396035268,0.411005898880391,0.787191611888334,0.575449728071591,cg1107,4,0.431169706806804,0.787191611888334,0.323540396035268,0.411005898880391,1.03607520597106,2.30610174656064
BMI,0.275780306427046,0.0732653433199759,3.7641304050486,0.165309504542224,cg1108,4,0.000167129655657171,3.7641304050486,0.275780306427046,0.0732653433199759,1.03607520597106,2.30610174656064
BMI,-0.0998188010530293,0.640266590239043,-0.15590193612283,0.901542324413364,cg1109,4,0.876110319166167,-0.15590193612283,-0.0998188010530293,0.640266590239043,1.03607520597106,2.30610174656064
BMI,0.388662140460664,0.219644324032935,1.76950687058222,0.327467324971474,cg111,4,0.0768093252248051,1.76950687058222,0.388662140460664,0.219644324032935,1.03607520597106,2.30610174656064
BMI,0.525433629531455,0.537815154712218,0.976978102843926,0.507413098036382,cg1110,4,0.328579993111031,0.976978102843926,0.525433629531455,0.537815154712218,1.03607520597106,2.30610174656064
BMI,-0.42345116622589,0.186644674582861,-2.26875568334471,0.264293974546697,cg1111,4,0.0232831873171974,-2.26875568334471,-0.42345116622589,0.186644674582861,1.03607520597106,2.30610174656064
BMI,-0.320106885846781,0.352319030025576,-0.908571092011533,0.53047357689842,cg1112,4,0.363576571576144,-0.908571092011533,-0.320106885846781,0.352319030025576,1.03607520597106,2.30610174656064
BMI,0.186542664765301,0.599862530980893,0.310975690480729,0.80806195785986,cg1113,4,0.75581910220173,0.310975690480729,0.186542664765301,0.599862530980893,1.03607520597106,2.30610174656064
BMI,-0.0805688844923943,0.827717225142455,-0.0973386587170852,0.938226890992176,cg1114,4,0.922457456531244,-0.0973386587170852,-0.0805688844923943,0.827717225142455,1.03607520597106,2.30610174656064
BMI,-0.470225070995603,0.064684995920935,-7.26946124523782,0.0870283368035609,cg1115,4,3.60924048628177e-13,-7.26946124523782,-0.470225070995603,0.064684995920935,1.03607520597106,2.30610174656064
BMI,-0.110041108165522,0.297704910118367,-0.369631485492698,0.774601115088253,cg1116,4,0.711657088033712,-0.369631485492698,-0.110041108165522,0.297704910118367,1.03607520597106,2.30610174656064
BMI,0.750861593717465,0.719275132137717,1.04391429672519,0.486324079727807,cg1117,4,0.296525043021058,1.04391429672519,0.750861593717465,0.719275132137717,1.03607520597106,2.30610174656064
BMI,-0.0969764442062737,0.262280189459577,-0.369743686727129,0.774538273988635,cg1118,4,0.711573477610965,-0.369743686727129,-0.0969764442062737,0.262280189459577,1.03607520597106,2.30610174656064
BMI,-0.36934329103068,0.800420141060142,-0.461436778116917,0.724774028222458,cg1119,4,0.644485270146713,-0.461436778116917,-0.36934329103068,0.800420141060142,1.03607520597106,2.30610174656064
BMI,0.14450392698039,0.70561643506922,0.204791044820568,0.87140404060952,cg112,4,0.83773538393331,0.204791044820568,0.14450392698039,0.70561643506922,1.03607520597106,2.30610174656064
BMI,0.710909248300049,0.0884306442710033,8.03917300569932,0.0787850229518692,cg1120,4,9.04468059265812e-16,8.03917300569932,0.710909248300049,0.0884306442710033,1.03607520597106,2.30610174656064
BMI,0.329676253981854,0.499082154235972,0.660565101724673,0.628362678660656,cg1121,4,0.508891255602427,0.660565101724673,0.329676253981854,0.499082154235972,1.03607520597106,2.30610174656064
BMI,0.4235504275582,0.00658674997134285,64.3034014348431,0.00989945236328987,cg1122,4,0,64.3034014348431,0.4235504275582,0.00658674997134285,1.03607520597106,2.30610174656064
BMI,-0.666220849702547,0.274949284286706,-2.42306813575059,0.249177057710779,cg1123,4,0.0153900398373439,-2.42306813575059,-0.666220849702547,0.274949284286706,1.03607520597106,2.30610174656064
BMI,0.582004042040585,0.069799170625475,8.33826586799252,0.0759862654421833,cg1124,4,7.53879211935996e-17,8.33826586799252,0.582004042040585,0.069799170625475,1.03607520597106,2.30610174656064
BMI,-0.630317151093898,0.313327989872282,-2.01168478868047,0.293686405754253,cg1125,4,0.044253175096738,-2.01168478868047,-0.630317151093898,0.313327989872282,1.03607520597106,2.30610174656064
BMI,-0.0203726290592624,0.130907843018018,-0.155625733260751,0.901713995468523,cg1126,4,0.876328039868936,-0.155625733260751,-0.0203726290592624,0.130907843018018,1.03607520597106,2.30610174656064
BMI,0.0560084501785412,0.353835079635693,0.158289704447075,0.900058835685101,cg1127,4,0.874228520528838,0.158289704447075,0.0560084501785412,0.353835079635693,1.03607520597106,2.30610174656064
BMI,-0.514734481781379,0.0472282886928047,-10.898859476562,0.0582485047443917,cg1128,4,1.16711015057956e-27,-10.898859476562,-0.514734481781379,0.0472282886928047,1.03607520597106,2.30610174656064
BMI,-0.0428546884372714,0.342126557276981,-0.125259754104903,0.920670336359203,cg1129,4,0.900317912752437,-0.125259754104903,-0.0428546884372714,0.342126557276981,1.03607520597106,2.30610174656064
BMI,-0.00304458753122125,0.429392813282332,-0.00709044827263887,0.995486156077358,cg113,4,0.994342688197176,-0.00709044827263887,-0.00304458753122125,0.429392813282332,1.03607520597106,2.30610174656064
